epoch,step,loss,learning_rate,validation
0,825,3.498758554458618,5.9999999999999995e-05,0
0,826,3.5998263359069824,5.9999999999999995e-05,0
0,827,3.5077035427093506,5.9999999999999995e-05,0
0,828,3.607412338256836,5.9999999999999995e-05,0
0,829,3.4467051029205322,5.9999999999999995e-05,0
0,830,3.4542839527130127,5.9999999999999995e-05,0
0,831,3.4999516010284424,5.9999999999999995e-05,0
0,832,3.535814046859741,5.9999999999999995e-05,0
0,832,3.481492757797241,5.9999999999999995e-05,1
0,833,3.4342896938323975,5.9999999999999995e-05,0
0,834,3.5204741954803467,5.9999999999999995e-05,0
0,835,3.497985363006592,5.9999999999999995e-05,0
0,836,3.435582399368286,5.9999999999999995e-05,0
0,837,3.447817325592041,5.9999999999999995e-05,0
0,838,3.448272466659546,5.9999999999999995e-05,0
0,839,3.4077887535095215,5.9999999999999995e-05,0
0,840,3.441390037536621,5.9999999999999995e-05,0
0,840,3.459029197692871,5.9999999999999995e-05,1
0,841,3.485836982727051,5.9999999999999995e-05,0
0,842,3.422271966934204,5.9999999999999995e-05,0
0,843,3.4723808765411377,5.9999999999999995e-05,0
0,844,3.4512505531311035,5.9999999999999995e-05,0
0,845,3.446061611175537,5.9999999999999995e-05,0
0,846,3.361283779144287,5.9999999999999995e-05,0
0,847,4.439889907836914,5.9999999999999995e-05,0
0,848,4.524348735809326,5.9999999999999995e-05,0
0,848,3.63082218170166,5.9999999999999995e-05,1
0,849,3.6860787868499756,5.9999999999999995e-05,0
0,850,3.612294912338257,5.9999999999999995e-05,0
0,851,3.5748891830444336,5.9999999999999995e-05,0
0,852,3.4822499752044678,5.9999999999999995e-05,0
0,853,3.519460439682007,5.9999999999999995e-05,0
0,854,3.4955689907073975,5.9999999999999995e-05,0
0,855,3.5761165618896484,5.9999999999999995e-05,0
0,856,3.4693713188171387,5.9999999999999995e-05,0
0,856,3.500086545944214,5.9999999999999995e-05,1
0,857,4.469874382019043,5.9999999999999995e-05,0
0,858,4.3811187744140625,5.9999999999999995e-05,0
0,859,3.5892341136932373,5.9999999999999995e-05,0
0,860,3.672858476638794,5.9999999999999995e-05,0
0,861,3.560007095336914,5.9999999999999995e-05,0
0,862,3.513160228729248,5.9999999999999995e-05,0
0,863,3.5321156978607178,5.9999999999999995e-05,0
0,864,3.546776294708252,5.9999999999999995e-05,0
0,864,3.5272836685180664,5.9999999999999995e-05,1
0,865,3.495950222015381,5.9999999999999995e-05,0
0,866,3.458354949951172,5.9999999999999995e-05,0
0,867,3.464480400085449,5.9999999999999995e-05,0
0,868,3.5618631839752197,5.9999999999999995e-05,0
0,869,3.5113131999969482,5.9999999999999995e-05,0
0,870,3.4439122676849365,5.9999999999999995e-05,0
0,871,3.3594257831573486,5.9999999999999995e-05,0
0,872,3.428666114807129,5.9999999999999995e-05,0
0,872,3.4694137573242188,5.9999999999999995e-05,1
0,873,3.5175888538360596,5.9999999999999995e-05,0
0,874,3.476738691329956,5.9999999999999995e-05,0
0,875,3.449216604232788,5.9999999999999995e-05,0
0,876,3.373412847518921,5.9999999999999995e-05,0
0,877,3.4730584621429443,5.9999999999999995e-05,0
0,878,3.432173728942871,5.9999999999999995e-05,0
0,879,3.4142744541168213,5.9999999999999995e-05,0
0,880,3.5256338119506836,5.9999999999999995e-05,0
0,880,3.4391467571258545,5.9999999999999995e-05,1
0,881,3.507464647293091,5.9999999999999995e-05,0
0,882,3.416354179382324,5.9999999999999995e-05,0
0,883,3.479398727416992,5.9999999999999995e-05,0
0,884,3.447366714477539,5.9999999999999995e-05,0
0,885,3.457120180130005,5.9999999999999995e-05,0
0,886,3.4142355918884277,5.9999999999999995e-05,0
0,887,3.4492592811584473,5.9999999999999995e-05,0
0,888,3.437443733215332,5.9999999999999995e-05,0
0,888,3.4174251556396484,5.9999999999999995e-05,1
0,889,3.3529937267303467,5.9999999999999995e-05,0
0,890,3.437941074371338,5.9999999999999995e-05,0
0,891,3.3780641555786133,5.9999999999999995e-05,0
0,892,3.364835023880005,5.9999999999999995e-05,0
0,893,3.347907066345215,5.9999999999999995e-05,0
0,894,3.3375234603881836,5.9999999999999995e-05,0
0,895,3.4172892570495605,5.9999999999999995e-05,0
0,896,3.419651508331299,5.9999999999999995e-05,0
0,896,3.3982818126678467,5.9999999999999995e-05,1
0,897,3.401129722595215,5.9999999999999995e-05,0
0,898,3.341517448425293,5.9999999999999995e-05,0
0,899,3.440453290939331,5.9999999999999995e-05,0
0,900,3.3781936168670654,5.9999999999999995e-05,0
0,901,3.3764564990997314,5.9999999999999995e-05,0
0,902,3.3864712715148926,5.9999999999999995e-05,0
0,903,3.296548843383789,5.9999999999999995e-05,0
0,904,3.3437910079956055,5.9999999999999995e-05,0
0,904,3.3851242065429688,5.9999999999999995e-05,1
0,905,3.395372152328491,5.9999999999999995e-05,0
0,906,3.3253231048583984,5.9999999999999995e-05,0
0,907,3.3383426666259766,5.9999999999999995e-05,0
0,908,3.4200260639190674,5.9999999999999995e-05,0
0,909,3.395111322402954,5.9999999999999995e-05,0
0,910,3.4304730892181396,5.9999999999999995e-05,0
0,911,3.4330193996429443,5.9999999999999995e-05,0
0,912,3.4091670513153076,5.9999999999999995e-05,0
0,912,3.3809120655059814,5.9999999999999995e-05,1
0,913,3.376586675643921,5.9999999999999995e-05,0
0,914,3.3728673458099365,5.9999999999999995e-05,0
0,915,3.2820346355438232,5.9999999999999995e-05,0
0,916,3.3467533588409424,5.9999999999999995e-05,0
0,917,3.29899525642395,5.9999999999999995e-05,0
0,918,3.3901352882385254,5.9999999999999995e-05,0
0,919,3.435166597366333,5.9999999999999995e-05,0
0,920,3.3290929794311523,5.9999999999999995e-05,0
0,920,3.368010997772217,5.9999999999999995e-05,1
0,921,3.4437873363494873,5.9999999999999995e-05,0
0,922,3.393738031387329,5.9999999999999995e-05,0
0,923,3.388122797012329,5.9999999999999995e-05,0
0,924,3.412487030029297,5.9999999999999995e-05,0
0,925,4.365590572357178,5.9999999999999995e-05,0
0,926,4.302235126495361,5.9999999999999995e-05,0
0,927,3.4761812686920166,5.9999999999999995e-05,0
0,928,3.409121036529541,5.9999999999999995e-05,0
0,928,3.4334850311279297,5.9999999999999995e-05,1
0,929,3.3910655975341797,5.9999999999999995e-05,0
0,930,3.3188095092773438,5.9999999999999995e-05,0
0,931,3.4022834300994873,5.9999999999999995e-05,0
0,932,3.3489837646484375,5.9999999999999995e-05,0
0,933,3.393779993057251,5.9999999999999995e-05,0
0,934,3.4351398944854736,5.9999999999999995e-05,0
0,935,3.4395740032196045,5.9999999999999995e-05,0
0,936,3.346068859100342,5.9999999999999995e-05,0
0,936,3.3863778114318848,5.9999999999999995e-05,1
0,937,3.454134464263916,5.9999999999999995e-05,0
0,938,3.361053943634033,5.9999999999999995e-05,0
0,939,3.3357293605804443,5.9999999999999995e-05,0
0,940,3.307028293609619,5.9999999999999995e-05,0
0,941,3.400784969329834,5.9999999999999995e-05,0
0,942,3.3836047649383545,5.9999999999999995e-05,0
0,943,3.3567073345184326,5.9999999999999995e-05,0
0,944,3.3323192596435547,5.9999999999999995e-05,0
0,944,3.360175848007202,5.9999999999999995e-05,1
0,945,3.404546022415161,5.9999999999999995e-05,0
0,946,3.2953600883483887,5.9999999999999995e-05,0
0,947,3.2516868114471436,5.9999999999999995e-05,0
0,948,3.3834798336029053,5.9999999999999995e-05,0
0,949,3.333742618560791,5.9999999999999995e-05,0
0,950,3.322902202606201,5.9999999999999995e-05,0
0,951,3.294895648956299,5.9999999999999995e-05,0
0,952,3.285043478012085,5.9999999999999995e-05,0
0,952,3.3440675735473633,5.9999999999999995e-05,1
0,953,3.3375866413116455,5.9999999999999995e-05,0
0,954,3.2793166637420654,5.9999999999999995e-05,0
0,955,3.3108272552490234,5.9999999999999995e-05,0
0,956,3.3199000358581543,5.9999999999999995e-05,0
0,957,3.306281805038452,5.9999999999999995e-05,0
0,958,3.324796676635742,5.9999999999999995e-05,0
0,959,3.3180177211761475,5.9999999999999995e-05,0
0,960,3.3565125465393066,5.9999999999999995e-05,0
0,960,3.3276662826538086,5.9999999999999995e-05,1
0,961,3.3561792373657227,5.9999999999999995e-05,0
0,962,3.2863473892211914,5.9999999999999995e-05,0
0,963,3.3341753482818604,5.9999999999999995e-05,0
0,964,3.310035228729248,5.9999999999999995e-05,0
0,965,3.3772451877593994,5.9999999999999995e-05,0
0,966,3.3615896701812744,5.9999999999999995e-05,0
0,967,3.258641242980957,5.9999999999999995e-05,0
0,968,3.3086533546447754,5.9999999999999995e-05,0
0,968,3.3200197219848633,5.9999999999999995e-05,1
0,969,3.3324289321899414,5.9999999999999995e-05,0
0,970,3.3136484622955322,5.9999999999999995e-05,0
0,971,3.2910349369049072,5.9999999999999995e-05,0
0,972,3.2702951431274414,5.9999999999999995e-05,0
0,973,3.324618339538574,5.9999999999999995e-05,0
0,974,3.3456709384918213,5.9999999999999995e-05,0
0,975,3.3450396060943604,5.9999999999999995e-05,0
0,976,3.3140692710876465,5.9999999999999995e-05,0
0,976,3.3091626167297363,5.9999999999999995e-05,1
0,977,3.3084282875061035,5.9999999999999995e-05,0
0,978,3.2779529094696045,5.9999999999999995e-05,0
0,979,3.353161334991455,5.9999999999999995e-05,0
0,980,3.356755495071411,5.9999999999999995e-05,0
0,981,3.3002982139587402,5.9999999999999995e-05,0
0,982,3.339097023010254,5.9999999999999995e-05,0
0,983,3.2434134483337402,5.9999999999999995e-05,0
0,984,3.1669328212738037,5.9999999999999995e-05,0
0,984,3.351044178009033,5.9999999999999995e-05,1
0,985,3.2603116035461426,5.9999999999999995e-05,0
0,986,3.3753907680511475,5.9999999999999995e-05,0
0,987,3.362649440765381,5.9999999999999995e-05,0
0,988,3.3705623149871826,5.9999999999999995e-05,0
0,989,3.3521270751953125,5.9999999999999995e-05,0
0,990,3.3833377361297607,5.9999999999999995e-05,0
0,991,3.389943838119507,5.9999999999999995e-05,0
0,992,3.345290184020996,5.9999999999999995e-05,0
0,992,3.331350088119507,5.9999999999999995e-05,1
0,993,3.3306851387023926,5.9999999999999995e-05,0
0,994,3.380828857421875,5.9999999999999995e-05,0
0,995,3.348269462585449,5.9999999999999995e-05,0
0,996,3.351193904876709,5.9999999999999995e-05,0
0,997,3.137310743331909,5.9999999999999995e-05,0
0,998,3.3941469192504883,5.9999999999999995e-05,0
0,999,3.3922481536865234,5.9999999999999995e-05,0
0,1000,3.394120216369629,5.9999999999999995e-05,0
0,1000,3.4005675315856934,5.9999999999999995e-05,1
0,1001,3.3423361778259277,5.9999999999999995e-05,0
0,1002,3.350497007369995,5.9999999999999995e-05,0
0,1003,3.37302565574646,5.9999999999999995e-05,0
0,1004,3.362520217895508,5.9999999999999995e-05,0
0,1005,3.3403122425079346,5.9999999999999995e-05,0
0,1006,3.298590898513794,5.9999999999999995e-05,0
0,1007,3.3597664833068848,5.9999999999999995e-05,0
0,1008,3.2634382247924805,5.9999999999999995e-05,0
0,1008,3.3401761054992676,5.9999999999999995e-05,1
0,1009,3.272122859954834,5.9999999999999995e-05,0
0,1010,3.367044687271118,5.9999999999999995e-05,0
0,1011,3.3403146266937256,5.9999999999999995e-05,0
0,1012,3.3505373001098633,5.9999999999999995e-05,0
0,1013,3.398711681365967,5.9999999999999995e-05,0
0,1014,3.285362958908081,5.9999999999999995e-05,0
0,1015,3.30749249458313,5.9999999999999995e-05,0
0,1016,3.306023597717285,5.9999999999999995e-05,0
0,1016,3.3107166290283203,5.9999999999999995e-05,1
0,1017,3.2185637950897217,5.9999999999999995e-05,0
0,1018,3.2553958892822266,5.9999999999999995e-05,0
0,1019,3.301441192626953,5.9999999999999995e-05,0
0,1020,3.338178873062134,5.9999999999999995e-05,0
0,1021,3.3343868255615234,5.9999999999999995e-05,0
0,1022,3.3189516067504883,5.9999999999999995e-05,0
0,1023,3.2701871395111084,5.9999999999999995e-05,0
0,1024,3.274460792541504,5.9999999999999995e-05,0
0,1024,3.310267925262451,5.9999999999999995e-05,1
0,1025,3.272122383117676,5.9999999999999995e-05,0
0,1026,3.284430503845215,5.9999999999999995e-05,0
0,1027,3.3221049308776855,5.9999999999999995e-05,0
0,1028,3.338804006576538,5.9999999999999995e-05,0
0,1029,4.292868614196777,5.9999999999999995e-05,0
0,1030,4.303764343261719,5.9999999999999995e-05,0
0,1031,3.474320888519287,5.9999999999999995e-05,0
0,1032,3.3636319637298584,5.9999999999999995e-05,0
0,1032,3.3920018672943115,5.9999999999999995e-05,1
0,1033,3.370561361312866,5.9999999999999995e-05,0
0,1034,3.423896312713623,5.9999999999999995e-05,0
0,1035,4.40282678604126,5.9999999999999995e-05,0
0,1036,4.37024450302124,5.9999999999999995e-05,0
0,1037,3.5122013092041016,5.9999999999999995e-05,0
0,1038,3.4661338329315186,5.9999999999999995e-05,0
0,1039,3.4527997970581055,5.9999999999999995e-05,0
0,1040,3.4781007766723633,5.9999999999999995e-05,0
0,1040,3.4060564041137695,5.9999999999999995e-05,1
0,1041,3.4714882373809814,5.9999999999999995e-05,0
0,1042,3.4378135204315186,5.9999999999999995e-05,0
0,1043,3.3374698162078857,5.9999999999999995e-05,0
0,1044,3.454911708831787,5.9999999999999995e-05,0
0,1045,3.3373289108276367,5.9999999999999995e-05,0
0,1046,3.3677918910980225,5.9999999999999995e-05,0
0,1047,3.342038154602051,5.9999999999999995e-05,0
0,1048,3.3214292526245117,5.9999999999999995e-05,0
0,1048,3.3385233879089355,5.9999999999999995e-05,1
0,1049,3.326021909713745,5.9999999999999995e-05,0
0,1050,3.2967867851257324,5.9999999999999995e-05,0
0,1051,3.365112066268921,5.9999999999999995e-05,0
0,1052,3.2623848915100098,5.9999999999999995e-05,0
0,1053,3.3336281776428223,5.9999999999999995e-05,0
0,1054,3.2679946422576904,5.9999999999999995e-05,0
0,1055,3.2734107971191406,5.9999999999999995e-05,0
0,1056,3.213181734085083,5.9999999999999995e-05,0
0,1056,3.296833038330078,5.9999999999999995e-05,1
0,1057,3.239501476287842,5.9999999999999995e-05,0
0,1058,3.3231704235076904,5.9999999999999995e-05,0
0,1059,3.252889394760132,5.9999999999999995e-05,0
0,1060,3.320835828781128,5.9999999999999995e-05,0
0,1061,3.2801947593688965,5.9999999999999995e-05,0
0,1062,3.3466715812683105,5.9999999999999995e-05,0
0,1063,3.2887749671936035,5.9999999999999995e-05,0
0,1064,3.217564105987549,5.9999999999999995e-05,0
0,1064,3.273772716522217,5.9999999999999995e-05,1
0,1065,3.2668533325195312,5.9999999999999995e-05,0
0,1066,3.287010431289673,5.9999999999999995e-05,0
0,1067,3.2721190452575684,5.9999999999999995e-05,0
0,1068,3.262572765350342,5.9999999999999995e-05,0
0,1069,4.27186393737793,5.9999999999999995e-05,0
0,1070,4.4272236824035645,5.9999999999999995e-05,0
0,1071,3.359555244445801,5.9999999999999995e-05,0
0,1072,3.3280067443847656,5.9999999999999995e-05,0
0,1072,3.365267276763916,5.9999999999999995e-05,1
0,1073,3.4009592533111572,5.9999999999999995e-05,0
0,1074,3.3966503143310547,5.9999999999999995e-05,0
0,1075,3.3813819885253906,5.9999999999999995e-05,0
0,1076,3.4093966484069824,5.9999999999999995e-05,0
0,1077,3.352764129638672,5.9999999999999995e-05,0
0,1078,3.226850748062134,5.9999999999999995e-05,0
0,1079,3.2922191619873047,5.9999999999999995e-05,0
0,1080,3.2917773723602295,5.9999999999999995e-05,0
0,1080,3.297332286834717,5.9999999999999995e-05,1
0,1081,3.2665905952453613,5.9999999999999995e-05,0
0,1082,3.311527729034424,5.9999999999999995e-05,0
0,1083,3.346235990524292,5.9999999999999995e-05,0
0,1084,3.328842878341675,5.9999999999999995e-05,0
0,1085,3.3457093238830566,5.9999999999999995e-05,0
0,1086,3.2317113876342773,5.9999999999999995e-05,0
0,1087,3.349651336669922,5.9999999999999995e-05,0
0,1088,3.1502020359039307,5.9999999999999995e-05,0
0,1088,3.271804094314575,5.9999999999999995e-05,1
0,1089,3.2643909454345703,5.9999999999999995e-05,0
0,1090,3.2498834133148193,5.9999999999999995e-05,0
0,1091,3.262629508972168,5.9999999999999995e-05,0
0,1092,3.201751470565796,5.9999999999999995e-05,0
0,1093,3.2268099784851074,5.9999999999999995e-05,0
0,1094,3.3250010013580322,5.9999999999999995e-05,0
0,1095,3.238384962081909,5.9999999999999995e-05,0
0,1096,3.243185520172119,5.9999999999999995e-05,0
0,1096,3.2511954307556152,5.9999999999999995e-05,1
0,1097,3.1895804405212402,5.9999999999999995e-05,0
0,1098,3.27839732170105,5.9999999999999995e-05,0
0,1099,3.2023208141326904,5.9999999999999995e-05,0
0,1100,3.2832655906677246,5.9999999999999995e-05,0
0,1101,3.2209866046905518,5.9999999999999995e-05,0
0,1102,3.2013261318206787,5.9999999999999995e-05,0
0,1103,3.2119662761688232,5.9999999999999995e-05,0
0,1104,3.127025604248047,5.9999999999999995e-05,0
0,1104,3.2354447841644287,5.9999999999999995e-05,1
0,1105,3.2093899250030518,5.9999999999999995e-05,0
0,1106,3.270836353302002,5.9999999999999995e-05,0
0,1107,3.185129404067993,5.9999999999999995e-05,0
0,1108,3.2970409393310547,5.9999999999999995e-05,0
0,1109,3.254770040512085,5.9999999999999995e-05,0
0,1110,3.1260719299316406,5.9999999999999995e-05,0
0,1111,3.161439895629883,5.9999999999999995e-05,0
0,1112,3.152833938598633,5.9999999999999995e-05,0
0,1112,3.2249503135681152,5.9999999999999995e-05,1
0,1113,3.2314019203186035,5.9999999999999995e-05,0
0,1114,3.2164013385772705,5.9999999999999995e-05,0
0,1115,3.1791749000549316,5.9999999999999995e-05,0
0,1116,3.212033748626709,5.9999999999999995e-05,0
0,1117,3.243042230606079,5.9999999999999995e-05,0
0,1118,3.1618831157684326,5.9999999999999995e-05,0
0,1119,3.2093775272369385,5.9999999999999995e-05,0
0,1120,3.174441337585449,5.9999999999999995e-05,0
0,1120,3.2176101207733154,5.9999999999999995e-05,1
0,1121,3.2169337272644043,5.9999999999999995e-05,0
0,1122,3.130448341369629,5.9999999999999995e-05,0
0,1123,3.1393346786499023,5.9999999999999995e-05,0
0,1124,3.2181222438812256,5.9999999999999995e-05,0
0,1125,3.1927051544189453,5.9999999999999995e-05,0
0,1126,3.161607265472412,5.9999999999999995e-05,0
0,1127,3.2222955226898193,5.9999999999999995e-05,0
0,1128,3.232361316680908,5.9999999999999995e-05,0
0,1128,3.2120563983917236,5.9999999999999995e-05,1
0,1129,3.219064712524414,5.9999999999999995e-05,0
0,1130,3.122969150543213,5.9999999999999995e-05,0
0,1131,3.2283730506896973,5.9999999999999995e-05,0
0,1132,3.2119123935699463,5.9999999999999995e-05,0
0,1133,4.248833179473877,5.9999999999999995e-05,0
0,1134,4.186829090118408,5.9999999999999995e-05,0
0,1135,3.3042852878570557,5.9999999999999995e-05,0
0,1136,3.2592222690582275,5.9999999999999995e-05,0
0,1136,3.2832279205322266,5.9999999999999995e-05,1
0,1137,3.206037998199463,5.9999999999999995e-05,0
0,1138,3.1827166080474854,5.9999999999999995e-05,0
0,1139,3.204514741897583,5.9999999999999995e-05,0
0,1140,3.2317657470703125,5.9999999999999995e-05,0
0,1141,3.2102184295654297,5.9999999999999995e-05,0
0,1142,3.2091166973114014,5.9999999999999995e-05,0
0,1143,3.197417974472046,5.9999999999999995e-05,0
0,1144,3.325578212738037,5.9999999999999995e-05,0
0,1144,3.2345449924468994,5.9999999999999995e-05,1
0,1145,3.203774929046631,5.9999999999999995e-05,0
0,1146,3.2083680629730225,5.9999999999999995e-05,0
0,1147,3.193411111831665,5.9999999999999995e-05,0
0,1148,3.228407859802246,5.9999999999999995e-05,0
0,1149,3.25635027885437,5.9999999999999995e-05,0
0,1150,3.205325126647949,5.9999999999999995e-05,0
0,1151,3.224055290222168,5.9999999999999995e-05,0
0,1152,3.142594337463379,5.9999999999999995e-05,0
0,1152,3.2112021446228027,5.9999999999999995e-05,1
0,1153,3.1853818893432617,5.9999999999999995e-05,0
0,1154,3.1732823848724365,5.9999999999999995e-05,0
0,1155,3.2287726402282715,5.9999999999999995e-05,0
0,1156,3.2375926971435547,5.9999999999999995e-05,0
0,1157,3.149670362472534,5.9999999999999995e-05,0
0,1158,3.1502537727355957,5.9999999999999995e-05,0
0,1159,3.2067062854766846,5.9999999999999995e-05,0
0,1160,3.2043192386627197,5.9999999999999995e-05,0
0,1160,3.1944127082824707,5.9999999999999995e-05,1
0,1161,3.1803553104400635,5.9999999999999995e-05,0
0,1162,3.237006187438965,5.9999999999999995e-05,0
0,1163,3.18729567527771,5.9999999999999995e-05,0
0,1164,3.201483726501465,5.9999999999999995e-05,0
0,1165,3.1339821815490723,5.9999999999999995e-05,0
0,1166,3.2132186889648438,5.9999999999999995e-05,0
0,1167,3.1829419136047363,5.9999999999999995e-05,0
0,1168,3.1876602172851562,5.9999999999999995e-05,0
0,1168,3.1862738132476807,5.9999999999999995e-05,1
0,1169,3.241743803024292,5.9999999999999995e-05,0
0,1170,3.16825270652771,5.9999999999999995e-05,0
0,1171,3.1996002197265625,5.9999999999999995e-05,0
0,1172,3.1493892669677734,5.9999999999999995e-05,0
0,1173,3.1000661849975586,5.9999999999999995e-05,0
0,1174,3.1540398597717285,5.9999999999999995e-05,0
0,1175,3.1961522102355957,5.9999999999999995e-05,0
0,1176,3.1558196544647217,5.9999999999999995e-05,0
0,1176,3.1786251068115234,5.9999999999999995e-05,1
0,1177,3.0809924602508545,5.9999999999999995e-05,0
0,1178,3.0852575302124023,5.9999999999999995e-05,0
0,1179,3.164806842803955,5.9999999999999995e-05,0
0,1180,3.134857416152954,5.9999999999999995e-05,0
0,1181,3.1780436038970947,5.9999999999999995e-05,0
0,1182,3.2152976989746094,5.9999999999999995e-05,0
0,1183,3.2050719261169434,5.9999999999999995e-05,0
0,1184,3.137002468109131,5.9999999999999995e-05,0
0,1184,3.17388916015625,5.9999999999999995e-05,1
0,1185,3.233145236968994,5.9999999999999995e-05,0
0,1186,3.1336240768432617,5.9999999999999995e-05,0
0,1187,3.0767457485198975,5.9999999999999995e-05,0
0,1188,3.1911988258361816,5.9999999999999995e-05,0
0,1189,3.1960370540618896,5.9999999999999995e-05,0
0,1190,3.183135747909546,5.9999999999999995e-05,0
0,1191,3.206538200378418,5.9999999999999995e-05,0
0,1192,3.1246824264526367,5.9999999999999995e-05,0
0,1192,3.171593427658081,5.9999999999999995e-05,1
0,1193,3.107713460922241,5.9999999999999995e-05,0
0,1194,3.1858344078063965,5.9999999999999995e-05,0
0,1195,3.1568100452423096,5.9999999999999995e-05,0
0,1196,3.1822710037231445,5.9999999999999995e-05,0
0,1197,3.2197046279907227,5.9999999999999995e-05,0
0,1198,3.1095516681671143,5.9999999999999995e-05,0
0,1199,3.1970372200012207,5.9999999999999995e-05,0
0,1200,3.159127950668335,5.9999999999999995e-05,0
0,1200,3.1675004959106445,5.9999999999999995e-05,1
0,1201,3.171449661254883,5.9999999999999995e-05,0
0,1202,3.180767297744751,5.9999999999999995e-05,0
0,1203,3.185027837753296,5.9999999999999995e-05,0
0,1204,3.1582770347595215,5.9999999999999995e-05,0
0,1205,3.196622610092163,5.9999999999999995e-05,0
0,1206,3.1520464420318604,5.9999999999999995e-05,0
0,1207,3.1669788360595703,5.9999999999999995e-05,0
0,1208,3.1149680614471436,5.9999999999999995e-05,0
0,1208,3.158881664276123,5.9999999999999995e-05,1
0,1209,3.129915237426758,5.9999999999999995e-05,0
0,1210,3.151334047317505,5.9999999999999995e-05,0
0,1211,3.1515257358551025,5.9999999999999995e-05,0
0,1212,3.0957415103912354,5.9999999999999995e-05,0
0,1213,3.1904826164245605,5.9999999999999995e-05,0
0,1214,3.119293212890625,5.9999999999999995e-05,0
0,1215,3.150890588760376,5.9999999999999995e-05,0
0,1216,3.2539803981781006,5.9999999999999995e-05,0
0,1216,3.1534059047698975,5.9999999999999995e-05,1
0,1217,3.1480677127838135,5.9999999999999995e-05,0
0,1218,3.125530958175659,5.9999999999999995e-05,0
0,1219,3.1934115886688232,5.9999999999999995e-05,0
0,1220,3.1766674518585205,5.9999999999999995e-05,0
0,1221,3.0834767818450928,5.9999999999999995e-05,0
0,1222,2.5288052558898926,5.9999999999999995e-05,0
0,1223,3.098475933074951,5.9999999999999995e-05,0
0,1224,3.1656346321105957,5.9999999999999995e-05,0
0,1224,3.191416025161743,5.9999999999999995e-05,1
0,1225,3.2464680671691895,5.9999999999999995e-05,0
0,1226,3.2739827632904053,5.9999999999999995e-05,0
0,1227,3.1962578296661377,5.9999999999999995e-05,0
0,1228,3.158905506134033,5.9999999999999995e-05,0
0,1229,4.207955360412598,5.9999999999999995e-05,0
0,1230,4.156167030334473,5.9999999999999995e-05,0
0,1231,3.398426055908203,5.9999999999999995e-05,0
0,1232,3.222362995147705,5.9999999999999995e-05,0
0,1232,3.2601473331451416,5.9999999999999995e-05,1
0,1233,3.252929210662842,5.9999999999999995e-05,0
0,1234,3.2218737602233887,5.9999999999999995e-05,0
0,1235,3.2549960613250732,5.9999999999999995e-05,0
0,1236,3.2191457748413086,5.9999999999999995e-05,0
0,1237,3.1257834434509277,5.9999999999999995e-05,0
0,1238,3.142406463623047,5.9999999999999995e-05,0
0,1239,3.141080617904663,5.9999999999999995e-05,0
0,1240,3.2575523853302,5.9999999999999995e-05,0
0,1240,3.218173027038574,5.9999999999999995e-05,1
0,1241,3.176790952682495,5.9999999999999995e-05,0
0,1242,3.255411148071289,5.9999999999999995e-05,0
0,1243,3.226511240005493,5.9999999999999995e-05,0
0,1244,3.208199977874756,5.9999999999999995e-05,0
0,1245,3.212908983230591,5.9999999999999995e-05,0
0,1246,3.2339255809783936,5.9999999999999995e-05,0
0,1247,3.1588175296783447,5.9999999999999995e-05,0
0,1248,3.183103561401367,5.9999999999999995e-05,0
0,1248,3.185203790664673,5.9999999999999995e-05,1
0,1249,4.303311824798584,5.9999999999999995e-05,0
0,1250,4.179434299468994,5.9999999999999995e-05,0
0,1251,3.2822165489196777,5.9999999999999995e-05,0
0,1252,3.3047919273376465,5.9999999999999995e-05,0
0,1253,3.1452698707580566,5.9999999999999995e-05,0
0,1254,3.2357702255249023,5.9999999999999995e-05,0
0,1255,3.236912965774536,5.9999999999999995e-05,0
0,1256,3.2141592502593994,5.9999999999999995e-05,0
0,1256,3.226816415786743,5.9999999999999995e-05,1
0,1257,3.155890941619873,5.9999999999999995e-05,0
0,1258,3.3023838996887207,5.9999999999999995e-05,0
0,1259,3.193502426147461,5.9999999999999995e-05,0
0,1260,3.1832075119018555,5.9999999999999995e-05,0
0,1261,3.158006191253662,5.9999999999999995e-05,0
0,1262,3.174468517303467,5.9999999999999995e-05,0
0,1263,3.0965781211853027,5.9999999999999995e-05,0
0,1264,3.091463088989258,5.9999999999999995e-05,0
0,1264,3.1850967407226562,5.9999999999999995e-05,1
0,1265,3.138612985610962,5.9999999999999995e-05,0
0,1266,3.169875144958496,5.9999999999999995e-05,0
0,1267,3.2121613025665283,5.9999999999999995e-05,0
0,1268,3.1164073944091797,5.9999999999999995e-05,0
0,1269,3.167834997177124,5.9999999999999995e-05,0
0,1270,3.1620616912841797,5.9999999999999995e-05,0
0,1271,3.1031453609466553,5.9999999999999995e-05,0
0,1272,3.229743003845215,5.9999999999999995e-05,0
0,1272,3.1627197265625,5.9999999999999995e-05,1
0,1273,3.196774482727051,5.9999999999999995e-05,0
0,1274,3.1985435485839844,5.9999999999999995e-05,0
0,1275,3.174661874771118,5.9999999999999995e-05,0
0,1276,3.131077527999878,5.9999999999999995e-05,0
0,1277,3.1753478050231934,5.9999999999999995e-05,0
0,1278,3.1527886390686035,5.9999999999999995e-05,0
0,1279,3.1663742065429688,5.9999999999999995e-05,0
0,1280,3.1897640228271484,5.9999999999999995e-05,0
0,1280,3.1573619842529297,5.9999999999999995e-05,1
0,1281,3.1989665031433105,5.9999999999999995e-05,0
